"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"10289","BRANCH BANKING & TRUST CORP","Commercial Banks","Finance, Insurance & Real Estate","Commercial banks & bank holding companies",51.219512195122,48.780487804878,"#000005AF","#000005AF",4100
"10678785","UNITED AUTOMOBILE AEROSPACE & AGRICULTURAL IMPLEMENT WORKERS OF AMERICA / UAW","Transportation Unions","Labor","Automotive unions",100,0,"#0000FFAF","#0000FFAF",2500
"10688628","ALKERMES INC","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",80,20,"#000099AF","#000099AF",2500
"1087","GENERAL MOTORS","Automotive","Transportation","Auto manufacturers",68.75,31.25,"#00005CAF","#00005CAF",2400
"11892958","WV OHIO VALLEY CHAPTER NECA","Special Trade Contractors","Construction","Electrical contractors",40,60,"#330000AF","#330000AF",1250
"11967","EPIC PHARMACIES","Retail Sales","General Business","Drug stores",83.6065573770492,16.3934426229508,"#0000A8AF","#0000A8AF",3050
"11989","ERIE INDEMNITY CO","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",81.8181818181818,18.1818181818182,"#00009EAF","#00009EAF",2750
"12728293","CLIFFS WEST VIRGINIA PAC","Uncoded","Uncoded","Uncoded",92.3076923076923,7.69230769230769,"#0000D6AF","#0000D6AF",3250
"1277","HUMANA","Health Services","Health","HMOs",100,0,"#0000FFAF","#0000FFAF",2000
"130","AMERICAN ELECTRIC POWER","Electric Utilities","Energy & Natural Resources","Electric power utilities",68,32,"#00005CAF","#00005CAF",18750
"13233","JACKSON & KELLY","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",48,52,"#0A0000AF","#0A0000AF",6250
"13492136","WILD & WONDERFUL","Leadership PACs","Candidate Contributions","PACs operated by Republican members of Congress or prominent national Republicans",0,100,"#FF0000AF","#FF0000AF",20000
"14593","NOBLE ENERGY","Oil & Gas","Energy & Natural Resources","Major (multinational) oil & gas producers",55.1020408163265,44.8979591836735,"#00001AAF","#00001AAF",2450
"14612","NORTH CENTRAL WEST VIRGINIA BUILDING & CONSTRUCTION TRADES COUNCIL","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",2250
"15479","RESCARE INC","Health Services","Health","Health care services",75,25,"#00007FAF","#00007FAF",600
