"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"1","1-800 CONTACTS","Health Services","Health","Optical services (glasses & contact lenses)",89.4736842105263,10.5263157894737,"#0000C7AF","#0000C7AF",9500
"10133","ASSOCIATION OF ILLINOIS ELECTRIC COOPERATIVES","Electric Utilities","Energy & Natural Resources","Rural electric cooperatives",80.8184143222506,19.1815856777494,"#000099AF","#000099AF",7820
"10149","ASTELLAS PHARMA","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",100,0,"#0000FFAF","#0000FFAF",8500
"1025","FORD MOTOR CO","Automotive","Transportation","Auto manufacturers",34.7560975609756,65.2439024390244,"#520000AF","#520000AF",8200
"10255","BARTON MANAGEMENT","Hospitals & Nursing Homes","Health","Nursing homes",100,0,"#0000FFAF","#0000FFAF",6100
"1043","FREEBORN & PETERS","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",91.4110429447853,8.58895705521472,"#0000D1AF","#0000D1AF",8150
"10671251","BERKSHIRE HATHAWAY","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",2000
"10708326","ILLINOIS NETWORK OF CHARTER SCHOOLS","Public Education Policy","Ideology/Single Issue","School Choice Advocates",78.4313725490196,21.5686274509804,"#00008FAF","#00008FAF",12750
"1084","GENERAL ELECTRIC","Miscellaneous Finance, Insurance & Real Estate","Finance, Insurance & Real Estate","Finance, insurance & real estate",86.6666666666667,13.3333333333333,"#0000B8AF","#0000B8AF",11250
"1087","GENERAL MOTORS","Automotive","Transportation","Auto manufacturers",100,0,"#0000FFAF","#0000FFAF",7000
"10908","CARMAX","Automotive","Transportation","Auto dealers, new & used",77.8761061946903,22.1238938053097,"#00008AAF","#00008AAF",5650
"1095","GENWORTH FINANCIAL","Insurance","Finance, Insurance & Real Estate","Insurance companies, general",100,0,"#0000FFAF","#0000FFAF",6000
"10961","CELGENE CORP","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",100,0,"#0000FFAF","#0000FFAF",3000
"11022","CHEMICAL INDUSTRY COUNCIL OF ILLINOIS","Chemical & Related Manufacturing","General Business","Chemicals",78.494623655914,21.505376344086,"#00008FAF","#00008FAF",23250
"11039","CHICAGOLAND SPEEDWAY","Recreation & Live Entertainment","General Business","Professional sports, arenas & related equipment and services",90,10,"#0000CCAF","#0000CCAF",20000
"11258","COMMONWEALTH EDISON","Electric Utilities","Energy & Natural Resources","Electric power utilities",81.0055865921788,18.9944134078212,"#00009EAF","#00009EAF",35800
"1131331","KANE CONSULTING","Business Services","General Business","Management consultants & services",100,0,"#0000FFAF","#0000FFAF",2500
"11316","CONLON PUBLIC STRATEGIES","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",100,0,"#0000FFAF","#0000FFAF",550
"1147","GREENBERG TRAURIG LLP","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",50,50,"#000000AF","#000000AF",500
"11511","DAIICHI SANKYO","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",67.5675675675676,32.4324324324324,"#000057AF","#000057AF",9250
"116","AMERICAN CHEMISTRY COUNCIL","Chemical & Related Manufacturing","General Business","Chemicals",100,0,"#0000FFAF","#0000FFAF",9500
"11853","EBAY","Computer Equipment & Services","Communications & Electronics","Online computer services",100,0,"#0000FFAF","#0000FFAF",2700
"11860","DISH NETWORK","Telecom Services & Equipment","Communications & Electronics","Telecommunications",70.9677419354839,29.0322580645161,"#000066AF","#000066AF",7750
"11878","EDUCATION MANAGEMENT CORP","Education","Government Agencies/Education/Other","Education",100,0,"#0000FFAF","#0000FFAF",1500
"11912","ELM CREEK PROPERTY MANAGEMENT","Real Estate","Finance, Insurance & Real Estate","Building operators & managers",50,50,"#000000AF","#000000AF",2000
"11939","ENERGY TRANSFER PARTNERS","Oil & Gas","Energy & Natural Resources","Oilfield service, equipment & exploration",50,50,"#000000AF","#000000AF",1000
"11989","ERIE INDEMNITY CO","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",88.2352941176471,11.7647058823529,"#0000C2AF","#0000C2AF",4250
"12093591","ILLINOIS LAND TITLE ASSOCIATION","Real Estate","Finance, Insurance & Real Estate","Title insurance & title abstract offices",64.4444444444444,35.5555555555556,"#000047AF","#000047AF",2250
"1233","HEWLETT PACKARD","Electronics Manufacturing & Services","Communications & Electronics","Electronics manufacturing & services",100,0,"#0000FFAF","#0000FFAF",3250
"12424466","TOWNSHIP OFFICIALS OF ILLINOIS","Uncoded","Uncoded","Uncoded",82.089552238806,17.910447761194,"#0000A3AF","#0000A3AF",3350
"12424997","FLETCHER OBRIEN KASPER & NOTTAGE","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",85.1393188854489,14.8606811145511,"#0000B3AF","#0000B3AF",32300
"12427013","CITIZENS FOR CHRISTOPHER GETTY","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",1200
"12431085","STEPHENS PAC","Leadership PACs","Candidate Contributions","PACs operated by Republican state politicians",18.75,81.25,"#A30000AF","#A30000AF",8000
"12431320","WE MEAN BUSINESS","Business Associations","General Business","General business associations",30,70,"#660000AF","#660000AF",50000
"12431332","MATTHEW OSHEA CONSULTING","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",61.5702479338843,38.4297520661157,"#000038AF","#000038AF",12100
"12431462","MID-WEST TRUCKERS ASSOCIATION TRK","Trucking","Transportation","Trucking",100,0,"#0000FFAF","#0000FFAF",450
"12431572","REYES KURSON","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",3250
"12557","GRAND TRUNK WESTERN RAILROAD","Railroads","Energy & Natural Resources","Railroads",100,0,"#0000FFAF","#0000FFAF",2250
"12637","GUARANTEE TRUST LIFE INSURANCE CO","Insurance","Finance, Insurance & Real Estate","Life insurance",68,32,"#00005CAF","#00005CAF",12500
"12767","HEALTH ALLIANCE MEDICAL PLANS","Health Services","Health","HMOs",80,20,"#000099AF","#000099AF",8750
"12769","HEALTH CARE SERVICE CORPORATION","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",75.7758968158001,24.2241031841999,"#00007FAF","#00007FAF",24810
"1277","HUMANA","Health Services","Health","HMOs",75.8620689655172,24.1379310344828,"#00007FAF","#00007FAF",43500
"12867","HMS HOLDINGS CORP","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",82.3529411764706,17.6470588235294,"#0000A3AF","#0000A3AF",1700
"13","A BROTHERHOOD AIMED TOWARD EDUCATION","Miscellaneous Transport","Transportation","Motorcycles, snowmobiles & other motorized vehicles",64.6743978590544,35.3256021409456,"#000047AF","#000047AF",5605
"13059","ILLINOIS ASSOCIATION OF OPHTHALMOLOGY","Health Professionals","Health","Optometrists & ophthalmologists",85.3658536585366,14.6341463414634,"#0000B3AF","#0000B3AF",10250
"13066","ILLINOIS CHIROPRACTIC SOCIETY","Health Professionals","Health","Chiropractors",91.0714285714286,8.92857142857143,"#0000D1AF","#0000D1AF",5600
"13070","AMERICAN COUNCIL OF ENGINEERING COMPANIES OF ILLINOIS","Construction Services","Construction","Engineering, architecture & construction management services",88.8888888888889,11.1111111111111,"#0000C2AF","#0000C2AF",9000
"13071","ILLINOIS CORN GROWERS ASSOCIATION","Crop Production & Basic Processing","Agriculture","Wheat, corn, soybeans & cash grain",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",1500
"13073","ILLINOIS ENERGY ASSOCIATION","Electric Utilities","Energy & Natural Resources","Gas & electric utilities",61.6279069767442,38.3720930232558,"#000038AF","#000038AF",4300
"13074","ILLINOIS FINANCIAL SERVICES ASSOCIATION","Miscellaneous Finance","Finance, Insurance & Real Estate","Other financial services",47.5409836065574,52.4590163934426,"#0F0000AF","#0F0000AF",6100
"13075","ILLINOIS FIRE SPRINKLER CONTRACTORS","Special Trade Contractors","Construction","Special trade contractors",100,0,"#0000FFAF","#0000FFAF",2500
"13076","ILLINOIS FOOD RETAILERS","Food Processing & Sales","Agriculture","Food & kindred products manufacturing",65,35,"#00004DAF","#00004DAF",10000
"13078","ILLINOIS GOVERNMENTAL CONSULTING GROUP","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",87.5,12.5,"#0000BDAF","#0000BDAF",4000
"13083","ILLINOIS LIFE INSURANCE COUNCIL","Insurance","Finance, Insurance & Real Estate","Life insurance",64.5664134740881,35.4335865259119,"#000047AF","#000047AF",10841.55
"13086","ILLINOIS PETROLEUM MARKETERS ASSOCIATION","Oil & Gas","Energy & Natural Resources","Petroleum refining & marketing",34.0909090909091,65.9090909090909,"#520000AF","#520000AF",4400
"13089","ILLINOIS PRINCIPALS ASSOCIATION","Education","Government Agencies/Education/Other","Public school teachers, administrators & officials",0,100,"#FF0000AF","#FF0000AF",2750
"13094","ILLINOIS STATE BAR ASSOCIATION","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",77.4647887323944,22.5352112676056,"#00008AAF","#00008AAF",17750
"13098","ILLINOIS VENTURE CAPITAL ASSOCIATION","Securities & Investment","Finance, Insurance & Real Estate","Venture capital",96.7741935483871,3.2258064516129,"#0000EBAF","#0000EBAF",31000
"13154","INLAND REAL ESTATE GROUP","Real Estate","Finance, Insurance & Real Estate","Real estate",16.6666666666667,83.3333333333333,"#AD0000AF","#AD0000AF",3000
"132","AMERICAN FAMILY LIFE ASSURANCE CO / AFLAC","Insurance","Finance, Insurance & Real Estate","Insurance companies, general",90.9090909090909,9.09090909090909,"#0000CCAF","#0000CCAF",2750
"13297","JOHN C CORRIGAN & ASSOCIATES","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",100,0,"#0000FFAF","#0000FFAF",4451.21
"1338","INTERNATIONAL PAPER","Forestry & Forest Products","Agriculture","Paper & pulp mills and paper manufacturing",0,100,"#FF0000AF","#FF0000AF",2000
"13652","LEINENWEBER & BARONI CONSULTING","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",100,0,"#0000FFAF","#0000FFAF",1246.57
"13721708","TRUSTMARK INS CO","Uncoded","Uncoded","Uncoded",80,20,"#000099AF","#000099AF",6250
"13819009","OPPORTUNITY ALLIANCE LLC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1050
"13819833","STATE STREET PUBLIC AFFAIRS LLC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1500
"1396","JOHN DEERE & CO","Agricultural Services & Products","Agriculture","Farm machinery & equipment",78.5714285714286,21.4285714285714,"#00008FAF","#00008FAF",14000
"14","ABBOTT LABORATORIES","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",87.1794871794872,12.8205128205128,"#0000BDAF","#0000BDAF",19500
"14043","MCGUIREWOODS LLP","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",82.2765698169026,17.7234301830974,"#0000A3AF","#0000A3AF",31314.48
"145","AMERICAN INSURANCE ASSOCIATION","Insurance","Finance, Insurance & Real Estate","Insurance companies, general",46.6666666666667,53.3333333333333,"#140000AF","#140000AF",3750
"14572","NICOLAY & DART","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",2750
"14635","NORTHERN TRUST CORP","Securities & Investment","Finance, Insurance & Real Estate","Securities, commodities & investment",100,0,"#0000FFAF","#0000FFAF",5500
"1466","KRAFT FOODS","Food Processing & Sales","Agriculture","Food & kindred products manufacturing",100,0,"#0000FFAF","#0000FFAF",24000
"1540","LIBERTY MUTUAL INSURANCE","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",80,20,"#000099AF","#000099AF",5000
"15414","REDSPEED ILLINOIS LLC","Miscellaneous Services","General Business","Services",100,0,"#0000FFAF","#0000FFAF",4250
"15610","ROOSEVELT GROUP","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",100,0,"#0000FFAF","#0000FFAF",14339.77
"15751211","IL RENTAL PURCHASE DEALER ASSOCIATION","Retail Sales","General Business","Furniture & appliance stores",50,50,"#000000AF","#000000AF",1000
"15798248","NEIL FLYNN & ASSOCIATES","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",450
"15935088","MILLERCOORS","Beer, Wine & Liquor","General Business","Beer",90.4761904761905,9.52380952380952,"#0000CCAF","#0000CCAF",21000
"15962403","ILLINOIS RENTAL PURCHASE DEALER ASSOCIATION","Retail Sales","General Business","Furniture & appliance stores",100,0,"#0000FFAF","#0000FFAF",2000
"15989640","TMA","Miscellaneous Manufacturing & Distributing","General Business","Manufacturing",56,44,"#00001FAF","#00001FAF",12500
"15990540","SEARS BUILDING REDEVELOPMENT CORP","Real Estate","Finance, Insurance & Real Estate","Real estate developers & subdividers",100,0,"#0000FFAF","#0000FFAF",22584.59
"16002660","MONDELEZ INTERNATIONAL","Food Processing & Sales","Agriculture","Food & kindred products manufacturing",100,0,"#0000FFAF","#0000FFAF",3500
"16144","STAND FOR CHILDREN","Public Education Policy","Ideology/Single Issue","School Choice Advocates",70.1639344262295,29.8360655737705,"#000066AF","#000066AF",76250
"16169","STATE UNIVERSITIES ANNUITANTS ASSOCIATION","Public Sector Unions","Labor","Teachers unions",84.4015444015444,15.5984555984556,"#0000ADAF","#0000ADAF",32375
"16197858","MCGUIRE FOR SENATE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",1500
"16246","STRICKLIN & ASSOCIATES","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",86.046511627907,13.953488372093,"#0000B8AF","#0000B8AF",10750
"1625","MARATHON OIL","Oil & Gas","Energy & Natural Resources","Major (multinational) oil & gas producers",18.75,81.25,"#A30000AF","#A30000AF",8000
"16334","T-MOBILE","Telecom Services & Equipment","Communications & Electronics","Paging & cellular phones and services",70.9677419354839,29.0322580645161,"#000066AF","#000066AF",1550
